file,ext_len,subclass43,ext_hex,mesh,morph,skin,particle,blocks,mirror
509017.nif,85,,030000000100004040020000002f86d6bf5ebacd3f3a924bbfb392963fe440433f00000000c5e08e43c2b8323f010000002f86d6bf5ebacd3f3a924bbfb392963fe440433f00000000c5e08e43c2b8323f01000000,1,0,0,0,24,1
172639.nif,85,,03000000010000404002000000faffff340000000000000000ae308d4089c3e43bdb0fc93fdbf95343c3b8323f010000009a99a9c0000000000000000001fa623e89c3e43b41dc8d3f21302043c3b8323f01000000,1,0,0,0,14,1
175658.nif,85,,03000000010000404002000000111e814054c627c0b003fcc00000000000000000db0fc93fb19fbd42c3b8323f01000000111e814054c627c0b003fcc001fae23efe2af2bece25853fb19fc142c3b8323f01000000,1,0,0,0,12,1
170151.nif,85,,03000000010000404002000000c3459e3e99c1b33c963ea4bf00000000000000005933a43f5f470542c3b8323f01000000c3459e3e99c1b33c963ea4bf34514f3e19d407bdad874d3f5f470542c3b8323f01000000,1,0,0,0,12,1
509007.nif,85,,030000000100004040020000000916b3bf17480a405cac64c0dcb8083ff140ae3e19d407bdc0acba42c2b8323f010000000916b3bf17480a405cac64c0dcb8083ff140ae3e19d407bdc0acba42c2b8323f01000000,1,0,0,0,14,1
509012.nif,85,,030000000100004040020000003a23d23eedd8c03fddce4ebf01108a3f394671be00000000aef61042c2b8323f010000003a23d23eedd8c03fddce4ebf01108a3f394671be00000000aef61042c2b8323f01000000,1,0,0,0,14,1
510631.nif,85,,03000000010000404002000000364d3a4226e465c1fb5cb0c11bfab8beb39216bf298d3c3ffc09dc43c2b8323f01000000364d3a4226e465c1fb5cb0c11bfab8beb39216bf298d3c3ffc09dc43c2b8323f01000000,1,0,0,0,12,1
510644.nif,85,,030000000100004040020000004815ad3e3d9bbd3f1e51d1be1bfab8be41dc8dbf6e469d3f60658441c2b8323f010000004815ad3e3d9bbd3f1e51d1be1bfab8be41dc8dbf6e469d3f60658441c2b8323f01000000,1,0,0,0,12,1
510653.nif,85,,0300000001000040400200000048e1c2bec520743f691da1bf438d12be733b3fbf6e469d3fa8754e42c2b8323f0100000048e1c2bec520743f691da1bf438d12be733b3fbf6e469d3fa8754e42c2b8323f01000000,1,0,0,0,12,1
172608.nif,85,,03000000010000404002000000f8e21b3ffd68d8bdd480813e000000000000000000000000f8d3f342c3b8323f010000007e747240bbb5c4be32ca433ebcb5febd64b3f13d578e17c0490ea842c3b8323f01000000,1,0,0,0,12,1
509087.nif,85,,030000000100004040020000009fc8c73f38be2e405c7713c00000000049ef1bbfe70fb43f9b263842c2b8323f010000009fc8c73f38be2e405c7713c00000000049ef1bbfe70fb43f9b263842c2b8323f01000000,1,0,0,0,13,1
418162.nif,85,,0300000001000040400200000021ead1405dd01b4140fbd4c03fbea1be30a0cabfdb0fc93fcf577743c2b8323f0200000057041740b81e484158ad8fc0e67c1bbf30a0cabfff5e0540aea73143c2b8323f02000000,1,0,0,0,15,1
509057.nif,85,,030000000100004040020000006210d6c0dd98024033e157c0afc325bfca5614bfc8a50f40c3a47c42c2b8323f010000006210d6c0dd98024033e157c0afc325bfca5614bfc8a50f40c3a47c42c2b8323f01000000,1,0,0,0,12,1
509062.nif,85,,03000000010000404002000000afebe3bf9b557ec183afa2c1a9ce033f27670bbf000000006f92f943c2b8323f01000000afebe3bf9b557ec183afa2c1a9ce033f27670bbf000000006f92f943c2b8323f01000000,1,0,0,0,12,1
509052.nif,85,,030000000100004040020000006f2fad3faab798c0bb2778c19d61313f0000000000000000a67b9743c2b8323f010000006f2fad3faab798c0bb2778c19d61313f0000000000000000a67b9743c2b8323f01000000,1,0,0,0,12,1
176587.nif,85,,030000000100004040020000007264afbcfcc59c3dcf652abe96c34fbfe28fbebfaf38d2bfad7a9341c3b8323f01000000da8fa4befcc59c3d81cceebe96c34fbfc34386bfaf38d2bf5af53641c3b8323f01000000,1,0,0,0,12,1
170714.nif,85,,0300000001000040400200000096787ec0bbd59c40d58998c10000000000000000b525af3f04762d43c3b8323f010000005e11cac02254c740d58998c1dd35fa3d66a8bb3e0998443f3108e742c3b8323f01000000,1,0,0,0,15,1
171594.nif,85,,0300000001000040400200000016f07cbc08809eba51ab3fc2000000000000000061d185bff0a7dc43c3b8323f01000000fca95741c03e1141424f34c23befb03ededeb93c61d185bf2d126243c3b8323f01000000,1,0,0,0,15,1
171647.nif,85,,03000000010000404002000000c8ce0fbf965b7a3ecafc13bf0000000000000000db0fc93f492e3142c3b8323f01000000c8ce0fbf965b7a3e08e6c8c0438d123f9756e8bd88304cbfaf945742c3b8323f01000000,1,0,0,0,12,1
171673.nif,85,,030000000100004040020000000f008034000000000f0080b400000000000000000cbef53e88f49c41c3b8323f010000000f008034000000000f0080b400000000000000000cbef53e88f49c41c3b8323f01000000,1,0,0,0,12,1
168385.nif,85,,03000000010000404002000000a7763abfa7aeec3f377104c1dd357a3e000000003820c03e04566d42c3b8323f01000000a7763abfa7aeec3fd448cfc0dd357a3e000000003820c03e3bdff941c3b8323f01000000,1,0,0,0,12,1
168533.nif,85,,0300000001000040400200000029963d40f88db4c0713d52c1c3b8b23e000000009387f73e6666fe42c3b8323f01000000137eb93ef88db4c07b14cec0c3b8b23e00000000b056be3e9a997d42c3b8323f01000000,1,0,0,0,12,1
168546.nif,85,,030000000100004040020000000da6b940e336ba3fde760ac123989a3e0000000048d9743e1993ad42c3b8323f010000000da6b940e336ba3f5587bec023989a3e00000000e77c9b3eccbf3842c3b8323f01000000,1,0,0,0,13,1
168512.nif,85,,03000000010000404002000000bf43b53f73ba48c0b8af52c100000000000000009a25d93e5c207d42c3b8323f01000000bf43b53f73ba48c0b8af52c100000000000000009a25d93ef5b95442c3b8323f01000000,1,0,0,0,12,1
168555.nif,85,,0300000001000040400200000026e46340a3e948c0348029c100000000000000009a25593f25067942c3b8323f0100000026e46340a3e948c0348029c100000000000000009a25593f46b68142c3b8323f01000000,1,0,0,0,12,1
509067.nif,85,,03000000010000404002000000ef1bcfbf2c825f40693a69c035fa0e3f733bbfbeca56143f0da0c342c2b8323f01000000ef1bcfbf2c825f40693a69c035fa0e3f733bbfbeca56143f0da0c342c2b8323f01000000,1,0,0,0,13,1
509077.nif,85,,03000000010000404002000000ab78354085080941387806c1ba1a513f0f8de6be5815383f2d72e542c2b8323f01000000ab78354085080941387806c1ba1a513f0f8de6be5815383f2d72e542c2b8323f01000000,1,0,0,0,12,1
509072.nif,85,,030000000100004040020000006aa30a3e4c341c3fc7d48dbe0bd49c3f00000000000000001ceb4141c2b8323f010000006aa30a3e4c341c3fc7d48dbe0bd49c3f00000000000000001ceb4141c2b8323f01000000,1,0,0,0,12,1
171296.nif,85,,03000000010000404002000000cf4e36bebbd32d3e42264d3fdb0fc93f000000006e461dbeb1615c42c3b8323f0100000023bd88be331ba43e96213abff73550bf9992c0bfcc74803f39f41b42c3b8323f01000000,1,0,0,0,15,1
171549.nif,85,,030000000100004040020000008ac830c0cae08d403ca5a740b76107c0dc2d3540f73550bfb2aea742c3b8323f010000008ac830c0cae08d403ca5874039ba09c0a5f01c4038ab93bf18159742c3b8323f01000000,1,0,0,0,12,1
176595.nif,85,,030000000100004040020000005c720e402864ffbe262a1e4126499f3f68ceec3fa11a7b40239bd742c3b8323f01000000c976564036c8c4bf93d2104126499f3f68ceec3fa11a7b4006218c42c3b8323f01000000,1,0,0,0,16,1
170157.nif,85,,030000000100004040020000000000000000000000000000008c92553fcfb89dbf48d9743f0000c842c3b8323f010000003f3b18bf05865c3ffc1d784010a38d3fffd3b1bfb8f41f3f25467742c3b8323f01000000,1,0,0,0,12,1
170160.nif,85,,030000000100004040020000002420703cfcef52bc79e9663f0000000000000000fc97593f649b4543c2b8323f0200000000000000f8d19fbc79e9663f000000002cb3edbe22981a40b2dd1543c2b8323f02000000,1,0,0,0,16,1
418146.nif,85,,0300000001000040400200000003cfedbff0050441abcf3cc19430373f88c3e4bac10f733db6d33443c2b8323f02000000105dd8bf6fd8c140b48ed2c09430373f88c3e4baa09d09bf54c32b43c2b8323f02000000,1,0,0,0,15,1
176583.nif,85,,0300000001000040400200000073853dc08811264061dd503fbdc3103f172b48bc1fc9a93f8d170843c3b8323f01000000c348c73e83c07ac0e97dbfc0145cd73e172b48bcc4cf6d402be7a742c3b8323f01000000,1,0,0,0,12,1
328004.nif,85,,0300000001000040400200000060c88e3fc1568440f87013c0000000008a6c24bf426fa63f5501c742c3b8323f01000000cdcc444100000000000000006e461d3f66a83bbe0772133f333327423d15623f01000000,1,0,0,0,12,1
328016.nif,85,,030000000100004040020000004c8ee33fb9aa2a40e9c881c1000000000000000000000000645b9b42c3b8323f01000000b9aa2ac03c31014159865cc1000000004da8e5bedb0fc93f74e46442c3b8323f01000000,1,0,0,0,12,1
182588.nif,85,,03000000010000404002000000cd3b2e3ffd4f1ebf91d248bf89c364bfa792abbba356533f8c4a7741c3b8323f010000007d2011bf315c39bf91d248bf89c364bfa792abbb08052cbf1372a441c3b8323f01000000,1,0,0,0,12,1
328028.nif,85,,03000000010000404002000000fca5193f7bbdbf3f166a85c1000000000000000000000000ecb12e43c3b8323f01000000e8a5663f26e436417c4474c000000000db0f493f205cc2bf0496e342c3b8323f01000000,1,0,0,0,12,1
503732.nif,85,,03000000010000404002000000000000000000000000000000000000000000000000000000cdccdf42c3b8323f02000000000000000000000000000000813b2a3f000000008f3b953ecdccdf42c3b8323f02000000,1,0,0,1,66,1
493105.nif,85,,03000000010000404002000000000000000000000000000000000000000000000000000000cdccdf42c3b8323f02000000000000000000000000000000813b2a3f000000008f3b953ecdccdf42c3b8323f02000000,1,0,0,0,14,1
380867.nif,85,,0300000001000040400200000024b417c0bde33841c66d82c1000000000000000000000000eecb8f42c3b8323f0100000024b417c0bde33841c66d82c1000000000000000000000000eecb8f42c3b8323f01000000,1,0,0,0,15,1
540068.nif,85,,03000000010000404002000000e94fd1bc8d7fd73f3e22cebf2205823f00000000000000005dedab42c3b8323f01000000e94fd1bc8d7fd73f3e22cebf2205823f00000000000000005dedab42c3b8323f01000000,1,0,0,0,13,1
381073.nif,85,,03000000010000404002000000faffff340000000054748bc1000000000000000000000000f44c8c42c3b8323f02000000faffff340000000054748bc10000000000000000000000002780a742c3b8323f02000000,1,0,0,0,31,1
509082.nif,85,,030000000100004040020000006688a941ad17edc098dd6ac125be4b3ffcad00bdc2b8b2be64fb6343c2b8323f010000006688a941ad17edc098dd6ac125be4b3ffcad00bdc2b8b2be64fb6343c2b8323f01000000,1,0,0,0,12,1
508999.nif,85,,030000000100004040020000005f98c03f8cf86840431c0bc0b0563e3f91f45e3f0436bbbf42e0e343c2b8323f010000005f98c03f8cf86840431c0bc0b0563e3f91f45e3f0436bbbf42e0e343c2b8323f01000000,1,0,0,0,12,1
509003.nif,85,,03000000010000404002000000d46105bf130fe83f6de7a73fa9ce83bf26cd414000000000e9089f42c2b8323f01000000d46105bf130fe83f6de7a73fa9ce83bf26cd414000000000e9089f42c2b8323f01000000,1,0,0,0,12,1
11708.nif,85,,03000000010000404002000000d3871c403ef9fb41a64ab8c2000000000000000000000000ee342c44c3b8323f01000000a1d669423ef9fb412d7208c300000000000000008a567dbf1d3a6b43c3b8323f01000000,1,0,1,0,128,1
136983.nif,85,,0300000001000040400200000003809dba1a5115c27faa0dc300000000000000000000000068115244c3b8323f030000007dfffc42b37b574298eeccc20000000000000000ff5e85bf6a3cb443c3b8323f03000000,1,0,1,0,113,1
317857.nif,85,,0300000001000040400200000040136fc10f97b2c041d189c25077d6bd34514f3e9756e8bd0d205042c3b8323f0100000056fd74c2cb21ffc11af8313e27678bbddb0fc93f3a46f13edd241f42c3b8323f01000000,1,0,0,0,60,1
544192.nif,85,,03000000010000404002000000fe7db5c004ff9140b02c15c100000000c2b832bf9e7f9d3ff8931243c2b8323f0300000000aebfc0111edf40b02c15c100000000c2b832bf7cd9203f27f1a142c2b8323f03000000,1,0,0,1,104,1
545718.nif,121,,03000000010000404003000000b9aac1c05a12c740a96a64c000000000bdc390bf9b3b803f5a844243c2b8323f03000000b9aac1c05a12c740a96a64c000000000bdc390bf9b3b803f5a844243c2b8323f03000000b9aac1c05a12c740a96a64c000000000bdc390bf673b543f9c447542c2b8323f03000000,1,0,0,1,64,1
32479.nif,121,,030000000100004040030000002922d33febe2f63fdba76f4034514fbd799dc8bfdb0fc93ff41d384388c3e43e020000009bc9d440f180d54016c16f3e34514fbd4302bfbf72a826bf6666b94288c3e43e020000005dfe234124b4f8401a6ec8bfe67c1bbe1698afbf64fffbbe00003442c2b8323f02000000,1,0,0,0,40,1
186069.nif,121,,03000000010000404003000000ee5ac63ff1806a3fc6a4f73edb0fc93f0000000000000000a8c6cc42c2b8323f0200000022fdf740f1806a3f03946abf220dc73f00000000ca5614c0dbf99f42c2b8323f020000005beb1841569f9bbff567a7bfe322d73f5077d63d16140dc0508d6b42c2b8323f02000000,1,0,0,0,40,1
9280.nif,121,,03000000010000404003000000323dd5bff12ea73fb51aaa3f00000000db0fc9bfdb0fc93f2b672243c2b8323f020000008e063741f9f7bac02fa3894000000000db0fc9bfba1a51bfb8fe0443c2b8323f0200000072f928c1f9f7bac09279464060b3193e63828abf6e469d3e0a9796420bd41c3f02000000,1,0,0,0,44,1
394756.nif,121,,03000000010000404003000000a549813f19c50440daab0fbfdb0fc93f0000000000000000a4f0ed42c2b8323f02000000a549813f19c50440daab0fbfdb0fc93f0000000000000000a4f0ed42c2b8323f02000000f8c23141736848c1b728c5c01849b43f84f4f3becd7cc5bf71bd8942c2b8323f02000000,1,0,0,0,42,1
537341.nif,121,,03000000010000404003000000187d4140aa60b43ffc17e0be00000000300db2bff2d3463fb81efd42c3b8323f03000000187d4140aa60b43ffc17e0be00000000300db2bff2d3463fb81efd42c3b8323f030000007ee34740bc960040a7967d408a6c24bed1d689bfa23f18400ad76d42c3b8323f03000000,1,0,0,0,45,1
537641.nif,121,,03000000010000404003000000fe9b6b3fec129d3fac73f3403befb03e9312cbbff2d3463fdf0fff42c2b8323f02000000fe9b6b3fec129d3fac73f3403befb03e9312cbbff2d3463fdf0fff42c2b8323f02000000d33c9ec1ec129d3ff5b94141c10f733eb9fce4bf9bb8713f79a99c42c2b8323f02000000,1,0,0,0,41,1
30269.nif,121,,0300000001000040400300000000000000000000000000000000000000db0fc9bfc2b8b23f0000c842c2b8323f02000000d5e78240e57e6fc01c0c79bf00000000db0fc9bfdf7152bf98dd5d42c2b8323f02000000abcf4540e57e6fc0b554b2c0f3665fbe41dc8dbfb0563ebffe431242c2b8323f02000000,1,0,0,0,38,1
490714.nif,121,,0300000001000040400300000041f13340f4f8dd3d5b99e0bf00000000db0fc9bfca5694bf1d1a9b42c2b8323f0200000041f13340f4f8dd3d5b99e0bf00000000db0fc9bfca5694bf1d1a9b42c2b8323f0200000058a845c0f4f8dd3d5b99e0bf9061463e41dc8dbfd04b363fd3cd1942c2b8323f02000000,1,0,0,0,42,1
537650.nif,121,,03000000010000404003000000a27a994091d04e405da90bbf7cd9a03d38ab93bfd2de4e3fc06c8542c3b8323f02000000a27a994091d04e405da90bbf000000009a1d94bfd2de4e3fc06c8d42c3b8323f020000009c8ad4bd91d04e40fb3aecbf25becbbd5664b3bf82ce423f19731842c3b8323f02000000,1,0,0,0,32,1
537658.nif,121,,030000000100004040030000009f1f0e40af4208405dfb563f6e461d3e3c82c9bf10a38d3fbe1fb242c3b8323f020000009f1f0e40af4208405dfb563f6e461d3e6f4ee2bf566c783ff252df42c3b8323f020000009f1f0e40af420840d6375cbf8a6c243d3c82c9bfc8b40540e3a55442c3b8323f02000000,1,0,0,0,32,1
489890.nif,121,,03000000010000404003000000b9888b40b35e8fc05019c33f7cd920be56f7cbbf065c6cbfc10af042c2b8323f02000000b9888b40b35e8fc05019c33f7cd920be56f7cbbf065c6cbfc10af042c2b8323f02000000e0109ec0b35e8fc0bed924c0ba1a51bec34bcbbfc092013f5aa48242c2b8323f02000000,1,0,0,0,31,1
50201.nif,121,,0300000001000040400300000022fd5dc138a110403f3a314000000000db0fc9bfdb0fc93fa0da3243c2b8323f0300000048bfb4c1be41f641d73432416e461d3edb0fc9bf00674a3fe3a5e742c2b8323f03000000158cbdc1be41f64170ce034166a83b3e03a3a2bf7cd9203f4a0c9742c2b8323f03000000,1,0,0,0,42,1
50230.nif,121,,030000000100004040030000002a00ffc03f529c403272d2bf00000000db0fc9bfdb0fc93f10b82c43c2b8323f0300000068b362c13f529c403272d2bf00000000db0fc9bfc71a3c3fdd840e43c2b8323f030000007fd9bd41a6b892406f8145c16b9d5dbea24e8ebfc09201bf87d6ad42c2b8323f03000000,1,0,0,0,25,1
185865.nif,121,,0300000001000040400300000007f0063fd93d0d40f1f00e3f00000000db0fc9bfdb0fc93fa4902143c2b8323f03000000ab3e584118d1523ff1f00e3f00000000db0fc9bfa2c33abf89c1ee42c2b8323f03000000ba6b25c0a69b9c3f08774fc01fc9a9be8b74e9bf77fbb9c012833b42c2b8323f03000000,1,0,0,0,59,1
424512.nif,85,,03000000010000404002000000f22498c04ddbd73f9a94464000000000db0fc9bfdb0fc93fbae96b43c2b8323f03000000f8190dc1cae085407094464000000000db0fc9bf4b154d3f87d62d43c2b8323f03000000,1,0,0,0,30,1
424791.nif,85,,03000000010000404002000000917e3740b7eeba3fb5a75c3f00000000db0fc9bfdb0fc93faa116543c2b8323f03000000f8190dc1cae085407094464000000000db0fc9bf4b154d3f87d62d43c2b8323f03000000,1,0,0,0,30,1
424793.nif,85,,0300000001000040400200000000749140c51bd93f6a4da14000000000db0fc9bfdb0fc93fc1ea6c43c2b8323f03000000f8190dc1cae085407094464000000000db0fc9bf4b154d3f87d62d43c2b8323f03000000,1,0,0,0,31,1
8781.nif,121,,03000000010000404003000000d36ad8409d9d3e40a3cc624000000000db0fc9bfdb0fc93f7fea3c43c2b8323f03000000a69b5a419d9d3e40a3cc624000000000db0fc9bf97ff27bfcba1c942c2b8323f030000000c0261419d9d3e40c24c1a411e206a3e53bbf3bf66a8bbbefca95942c2b8323f03000000,1,0,0,0,43,1
50189.nif,121,,03000000010000404003000000e388d8c0b1504f3ff8df6e4000000000db0fc9bfdb0fc93f12e32143c2b8323f03000000e10b6c41f2ef8a40f8df6e4000000000db0fc9bf5d0a5abf8b2cf242c2b8323f03000000432da5c1f2ef8a40082051c0b425afbd3ea0b5bf556cf83e7dbf7242c8ad543f03000000,1,0,0,0,37,1
394859.nif,121,,03000000010000404003000000e02d64c09869d9402bc1ee3f7c4ecd3fdb0fc93fdb0fc9bfd3cdda42c2b8323f030000007f87ec406d900bc03e3fdc3fdf71d23fdb0fc93f70e17ac0ea24b342c2b8323f03000000fca944416d900bc02ead3ec09f87e23f2eefc53f0cdc61c0a1164d42c2b8323f03000000,1,0,0,0,41,1
489914.nif,121,,03000000010000404003000000eeb102c1d47d4240b7625e41cc7400c0b74be03e1e36113f52b87843c3b8323f020000001d5a76c149a24d40be9f6e419f69f6bfa356d3bfdb0fc93fe3451f43c3b8323f0200000017d9744149a24d40f0a70d42b1e191bfa356d3bfdb0fc93fc14a3242c3b8323f02000000,1,0,1,0,57,1
540203.nif,121,,03000000010000404003000000789abc3ef969383f4eb43bc0322b9e3f8477023f19d487bedfaf1643c3b8323f02000000789abc3ef969383f4eb43bc0322b9e3f8477023f19d487bedfaf1643c3b8323f0200000051da89c1f969383f8e40c4c0ab7f0840f735503fc3b8b2be7dbf2c42c3b8323f02000000,1,0,0,0,27,1
489877.nif,121,,030000000100004040030000000a1142c03f6ea73e00c6aac0e77c1bbf00000000c09201bfc10ad242c3b8323f020000000a1142c03f6ea73e00c6aac0e77c1bbf00000000c09201bfc10ad242c3b8323f02000000ae2ac2403f6ea73e294ba4c1f1402ebf000000002a8d3cbf4ee22e42c3b8323f02000000,1,0,0,0,16,1
489976.nif,121,,0300000001000040400300000079403f4086c855bf15527ebe28faa3bf147ac3bf00000000508d0b43c2b8323f020000000cc88f404ace19bf83a23dbf28faa3bf147ac3bf0000000033d30043c2b8323f02000000276b83c04ace19bff5b98ac1a24e8ebf147ac3bf10207f3f9a196842c2b8323f02000000,1,0,0,0,44,1
493092.nif,121,,0300000001000040400300000020634c41e08405413d44ffc098ff27be27678b3db27cefbecb4124430998443f0300000005a30e40d93d7340886368c1daf1dcbffb04413f68ce6c3f374934430998443f030000000692acc1d93d73402b98f2c10cbef5befb04413fc3b8323fa2c5c6420998443f03000000,1,0,0,0,16,1
420958.nif,121,,03000000010000404003000000b1a20a406501354053b325c09430b73e29faa3bfa574bf3f37095343c3b8323f02000000c65c14c1f772ff3e1f8052c09430b73e29faa3bf13c93e3f33332143c3b8323f020000006ea33341f772ff3e6e0613c19430b73e29faa3bf3451cf3e33337341c3b8323f02000000,1,0,0,0,15,1
540176.nif,121,,030000000100004040030000008037d94175935e4104399840b8def83fa5e9eb3edd357abd0476a443c3b8323f020000005a35144275935e4104399840b8def83fa5e9eb3edd357abd6fd27543c3b8323f0200000080c8d6c175935e4104399840475c833f5077d63e60b3193e7593c241c3b8323f02000000,1,0,0,0,28,1
170580.nif,121,,030000000100004040030000008d9793c0c22f2b407f87963f5120163f00000000ee8fa93fefb84842c2b8323f02000000d388c93e4e45664029cbd03f5120163f42e4d23ef47c06bf93186042c2b8323f0200000045640c404e456640fbcb4e405120163fa4e9eb3ecfa2f6be8d97fe41c2b8323f02000000,1,0,0,0,29,1
11701.nif,121,,030000000100004040030000000000000000000000333353401d8d51bfa607d83fa8b097bf6666ac42c3b8323f0100000032e6a23fe5b320c09088bbc01e206a3fa607d83f5e95ad3f04676842c3b8323f010000008cb9d840e5b320c0a4aa9740dede39bf42e4d23f2382f33f379a0f42c3b8323f01000000,1,0,1,0,50,1
489953.nif,121,,03000000010000404003000000c768edc09d46bb40f0f9c93fcc7400c0b74be03e1e36113f85eb0443c3b8323f020000001d5a76c149a24d40be9f6e419f69f6bfa356d3bfdb0fc93fb0122c43c3b8323f02000000736879c049a24d408b6c434164820ac0a356d3bf3d15e23f8d170142c3b8323f02000000,1,0,0,0,55,1
490002.nif,121,,03000000010000404003000000c768edc09d46bb40f0f9c93fcc7400c0b74be03e1e36113f85eb0443c3b8323f020000001d5a76c149a24d40906a7cbf9f69f6bfa356d3bfdb0fc93fe3c50743c3b8323f02000000d34de6c049a24d408b6c0b41d9e917c069ecd8bfdb0fc93f5ae41942c3b8323f02000000,1,0,0,0,48,1
420943.nif,121,,0300000001000040400300000060bc04c1f8ff93b66891013fa11a7bbfdb0fc9bfdb0fc93f0a570243c3b8323f0300000060bc04c1f8ff93b6fc0083c0a11a7bbfdb0fc9bf145c573f0a570243c3b8323f030000006abc6cc1f8ff93b6d0b344c1a11a7bbfdb0fc9bf145c573fe17a8442c3b8323f03000000,1,0,0,0,16,1
420948.nif,85,,0300000001000040400200000075e583be2cf3de3e07ce9ec1db0fc9bfdb0fc93fdb0fc9bf6240aa43c2b8323f030000002aa9dfc12cf3de3e6e34edc1965d19c005c9d33f4e6f11c0c5805143c2b8323f03000000,1,0,0,0,15,1
18458.nif,121,,03000000010000404003000000348034417b88d63f936fc5c07392ff3ee9a2ccbf2c3ec13f2f3d1f43c3b8323f03000000500172402289d63f94470ec29ff4493ea8b097bfcfb89d3fc9d61943c3b8323f0300000019f388c12289d63f9feb0e425e2001c0356fbbbfcfb89d3f89c12d42c3b8323f03000000,1,0,1,0,93,1
588760.nif,85,,030000000100004040020000001e541e3f865546c0ea3eb03fd6ad3fbfdb0fc9bfdb0fc9bfcb814743c3b8323f010000007e35ccc0865546c0df89ddc0c09201bfdb0fc9bf44202b3f31680b43c3b8323f02000000,1,0,0,0,15,1
493940.nif,121,,0300000001000040400300000067f2f1404f1eb2c1e5616dc291ec99bfd5291dc047d12fc0b4c022440998c43e030000001db8a9c10bc61c42edcd36c2512016c06ca40ec03faf2bc06d67cc430998c43e0300000051ebc4c10bc61c429fab79c047c239c081b0d6bff73c01c0986e5442c3b8323f03000000,1,0,0,0,40,1
539958.nif,121,,03000000010000404003000000f91410bff6629240b8904f3fc6717c3f92f45ebf205cc23f024b5b43c3b8323f03000000f91410bff6629240b8904f3fc6717c3f92f45ebf205cc23f024b5b43c3b8323f030000000569f8c0f6629240aeb6d8c1ad874d3e73927fbf205cc23f3b5f1e42c3b8323f03000000,1,0,0,0,16,1
539998.nif,121,,030000000100004040030000000fff18411a6e9c402731744073eab7c0f6a237bf4b154d3f0c621743c3b8323f020000000fff18411a6e9c402731744073eab7c0f6a237bf4b154d3f0c621743c3b8323f02000000b797eb401a6e9c4060e5b64073eab7c09e6131bf47d1af3f98ee6d42c3b8323f02000000,1,0,0,0,16,1
493931.nif,121,,03000000010000404003000000af9485bec0cfe9406fe401c1fae6d4bf2cb3edbe7a371240465e1344c3b8b23e030000009604b6406ea3574102bc30c1150597bf674205c040bea13e8fd2f143c3b8b23e03000000d41aeb416ea357413491abc1646c63bf674205c0f3f1b2bfd7e3a842c3b8323f03000000,1,0,0,0,42,1
45566.nif,85,,03000000010000404002000000b48e9abe83b325bdc03ec6bf0000000000000000db0fc9bf00006041db0f493f030000005b60efbd9bff8fbec03ec6bf0000000000000000512096be1f857041db0fc93f03000000,1,0,0,0,28,1
45547.nif,85,,03000000010000404002000000b323fdbefb3ae03fdb152abf00000000db0fc9bfdb0fc93fe4432642c3b8323f0100000011369c3e8f8e833edb152abf00000000db0fc9bf8477023fde82d241c3b8323f01000000,1,0,0,0,18,1
591980.nif,85,,03000000010000404002000000c9939f4000000000e3368dc1954ea3bfc3b8b23ece168f406da77d42c3b8323f02000000c9939f4000000000e3368dc1954ea3bfc3b8b23ece168f406da77d42c3b8323f02000000,1,0,0,0,15,0
592751.nif,85,,03000000010000404002000000808285c00ef8b240651936c17fa891bf9161c6bf1807a3c01d188442c3b8323f03000000808285c00ef8b240651936c17fa891bf9161c6bf1807a3c01d188442c3b8323f03000000,1,0,0,0,24,0
543836.nif,85,,03000000010000404002000000faffffb4ea9520c1868d36bfe4cb964000000000000000009e6fd642c2b8323f01000000d848e2be42430f3fea9520c100000000000000005c02953f6d96a642c2b8323f01000000,1,0,0,1,43,1
546348.nif,85,,03000000010000404002000000faffffb4ea9520c1868d36bfe4cb964000000000000000009e6fd642c3b8323f01000000d848e2be42430f3fea9520c100000000000000005d02953f6d96a642c3b8323f01000000,1,0,0,1,56,1
