entry_index,name,size_stored,offset,size_plain,compression,sha256_stored,sha256_plain,header_string,version_hex,version_label,header_version_text,text_version_match,field_c,field_d,scan_status
1479,503446.nif,13915,191982876,13915,raw,51EB5FB06AA9B162F88171D0898F2CC00C800558036EF102DC5C00852DAC09BB,51EB5FB06AA9B162F88171D0898F2CC00C800558036EF102DC5C00852DAC09BB,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xA55784BD,0xA55784BD,SCANNED
1480,503461.nif,40989,191996791,40989,raw,22F154FC2C03295FDDFFF0F2421EA3292EA2AC775B5F87D2F69A7FD60BAAC113,22F154FC2C03295FDDFFF0F2421EA3292EA2AC775B5F87D2F69A7FD60BAAC113,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x56CF5187,0x56CF5187,SCANNED
1481,503465.nif,33353,192037780,33353,raw,7082546EDC4013C9942A2A82A983241EFCB94067D08DC6455AC7CDDBB614374C,7082546EDC4013C9942A2A82A983241EFCB94067D08DC6455AC7CDDBB614374C,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x781E2A60,0x781E2A60,SCANNED
1482,503469.nif,19927,192071133,19927,raw,7F9B1AF3A475C430DB944E2A04D52F0F176160CCBDE4E6335BDAB80F8ADF0B1D,7F9B1AF3A475C430DB944E2A04D52F0F176160CCBDE4E6335BDAB80F8ADF0B1D,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x0BAB3D1A,0x0BAB3D1A,SCANNED
1483,531895.nif,14584,192091060,14584,raw,5BBD4ECC9A37F3160C94B27F428445EB5DA9A7AD93E71B375AF602C0F9CDD993,5BBD4ECC9A37F3160C94B27F428445EB5DA9A7AD93E71B375AF602C0F9CDD993,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xF5E68721,0xF5E68721,SCANNED
1484,531897.nif,15452,192105644,15452,raw,02732267E1D3A781E97D856E61C97DA248B8976568DA577E19540642E7A93697,02732267E1D3A781E97D856E61C97DA248B8976568DA577E19540642E7A93697,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x2913B05A,0x2913B05A,SCANNED
1485,531899.nif,15452,192121096,15452,raw,1E01D4BEFD4FAB74A5A0803F46147872BE44BC1B316CDA56A95499018CEAA6BE,1E01D4BEFD4FAB74A5A0803F46147872BE44BC1B316CDA56A95499018CEAA6BE,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x1CB34C3A,0x1CB34C3A,SCANNED
1486,531901.nif,25308,192136548,25308,raw,BCF4D3AC2584E2C79C3B130946EB4AF7F08C54B8050C5589DA096F112160B756,BCF4D3AC2584E2C79C3B130946EB4AF7F08C54B8050C5589DA096F112160B756,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xF271CC22,0xF271CC22,SCANNED
1487,531903.nif,25308,192161856,25308,raw,231534CA4920E9D7881932EE5BCAFA1723BD8A838931B08E0B51267207BE09CE,231534CA4920E9D7881932EE5BCAFA1723BD8A838931B08E0B51267207BE09CE,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x6939A610,0x6939A610,SCANNED
1488,531905.nif,25308,192187164,25308,raw,45550E67ED2DB17350A029040D2EC60B77456E9854E14A81FE6FCF9C6D2DB641,45550E67ED2DB17350A029040D2EC60B77456E9854E14A81FE6FCF9C6D2DB641,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xB1551DFB,0xB1551DFB,SCANNED
1489,531907.nif,14432,192212472,14432,raw,A3047ED75D4D32D735DDEC35F7215E47984FA7180D701D5CF4F2EBED101922C9,A3047ED75D4D32D735DDEC35F7215E47984FA7180D701D5CF4F2EBED101922C9,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x033FB962,0x033FB962,SCANNED
1490,531909.nif,14432,192226904,14432,raw,E04573CF394F133B176DB15011930C5CF215024789886A055BED85CBE8F5F3A4,E04573CF394F133B176DB15011930C5CF215024789886A055BED85CBE8F5F3A4,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x0145D5DD,0x0145D5DD,SCANNED
1491,503473.nif,39383,192241336,39383,raw,62FC4481C5A519C60AF08B761B14549BD784D5F5485F27E3B6349853CC9D4111,62FC4481C5A519C60AF08B761B14549BD784D5F5485F27E3B6349853CC9D4111,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x979D6497,0x979D6497,SCANNED
1492,503474.nif,38045,192280719,38045,raw,FEF5E01EC1EC3CD4D472469FBC0885240755FF395205EF5875CF10B8F9A63392,FEF5E01EC1EC3CD4D472469FBC0885240755FF395205EF5875CF10B8F9A63392,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xDAE276DF,0xDAE276DF,SCANNED
1493,503475.nif,35135,192318764,35135,raw,D44D1C0378F14E5E98E1AE810B28E29A5144F0FD5CDB3DE623C85792CF696986,D44D1C0378F14E5E98E1AE810B28E29A5144F0FD5CDB3DE623C85792CF696986,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x1946FEE3,0x1946FEE3,SCANNED
1494,503476.nif,32754,192353899,32754,raw,37AE01AF3C36B2B3F21AA6DA3E3F65A46AD227C397EBF9051E289201357D10E6,37AE01AF3C36B2B3F21AA6DA3E3F65A46AD227C397EBF9051E289201357D10E6,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x979ED3D2,0x979ED3D2,SCANNED
1495,503501.nif,19477,192386653,19477,raw,A49ACBCF87BBDF35F217FBD55CB01DA56DEE5EF4C344625B757936EAEBA0EB79,A49ACBCF87BBDF35F217FBD55CB01DA56DEE5EF4C344625B757936EAEBA0EB79,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x6C8AD02B,0x6C8AD02B,SCANNED
1496,503502.nif,11147,192406130,11147,raw,B93AD8B7DD19B59ECBAB12BD091829A354D4D3055D39206704B9B2EB4FC7FA8D,B93AD8B7DD19B59ECBAB12BD091829A354D4D3055D39206704B9B2EB4FC7FA8D,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x81BA40EE,0x81BA40EE,SCANNED
1497,503503.nif,17249,192417277,17249,raw,44C5F9F81CFE5183A81080888C80106D8584B441682CA19D40448899D484D300,44C5F9F81CFE5183A81080888C80106D8584B441682CA19D40448899D484D300,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x9CB090AF,0x9CB090AF,SCANNED
1498,503514.nif,23315,192434526,23315,raw,6BA61864599557860598D0210C017D37C4AFC5006FB780F0E3DCC0F1032FA340,6BA61864599557860598D0210C017D37C4AFC5006FB780F0E3DCC0F1032FA340,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x8FB42608,0x8FB42608,SCANNED
1499,503515.nif,27029,192457841,27029,raw,4FECE8E6347707BA60CFDE264E43549F49BC36A84C6E69102BCDBA2A42F218A1,4FECE8E6347707BA60CFDE264E43549F49BC36A84C6E69102BCDBA2A42F218A1,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xA11F2D03,0xA11F2D03,SCANNED
1500,503516.nif,32305,192484870,32305,raw,EE39609662E9DD823A5957AFD1287D4FEB697DC8F381F226673E447C8008881C,EE39609662E9DD823A5957AFD1287D4FEB697DC8F381F226673E447C8008881C,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x265EC465,0x265EC465,SCANNED
1501,503526.nif,15917,192517175,15917,raw,8341BA380D365166E969275610D23A49E6F8AAFCE344C0A6CFD689A4CE57E7AF,8341BA380D365166E969275610D23A49E6F8AAFCE344C0A6CFD689A4CE57E7AF,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x0FCF049A,0x0FCF049A,SCANNED
1502,503527.nif,15917,192533092,15917,raw,B7D7E3175E6254ACB7EF856FCF3961EE95A1B132C038E9618C98E7C4C39A760A,B7D7E3175E6254ACB7EF856FCF3961EE95A1B132C038E9618C98E7C4C39A760A,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x76CC0D13,0x76CC0D13,SCANNED
1503,503528.nif,27313,192549009,27313,raw,1033EC484B3DC928ECC455140B55D22B383E38ED7192D6691FF48A25529AC5BB,1033EC484B3DC928ECC455140B55D22B383E38ED7192D6691FF48A25529AC5BB,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x9BC2B7AA,0x9BC2B7AA,SCANNED
1504,406916.nif,32162,192576322,32162,raw,EE9B3133E74CC3D5F2DDC447E42DEA3B16484181996CB58CAA52C7CF48ED8934,EE9B3133E74CC3D5F2DDC447E42DEA3B16484181996CB58CAA52C7CF48ED8934,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xAB482975,0xAB482975,SCANNED
1505,406925.nif,12301,192608484,12301,raw,C2640198330DBDBC4FE995215B25DA2D099864FC5A37C43BDD18DD57BBACA674,C2640198330DBDBC4FE995215B25DA2D099864FC5A37C43BDD18DD57BBACA674,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x7BAB9C5F,0x7BAB9C5F,SCANNED
1506,419709.nif,17228,192620785,17228,raw,0646E4DA83E1E9E7EDB9B9CF04BB87EC3C3288FFAF2D4268C3336AB65AE1F6D6,0646E4DA83E1E9E7EDB9B9CF04BB87EC3C3288FFAF2D4268C3336AB65AE1F6D6,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x080B0FD9,0x080B0FD9,SCANNED
1507,419714.nif,13349,192638013,13349,raw,2C7C4D242117C4756BD7F22C24473EB4AEBE5A36938CCEBB572D39E4A693ECC4,2C7C4D242117C4756BD7F22C24473EB4AEBE5A36938CCEBB572D39E4A693ECC4,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xA5DA3FA9,0xA5DA3FA9,SCANNED
1508,419152.nif,6478,192651362,6478,raw,D16F2F84248A47EBC4507A8A76884D618A24AC655228F48863D580E984CCEEB3,D16F2F84248A47EBC4507A8A76884D618A24AC655228F48863D580E984CCEEB3,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x6B746EF2,0x6B746EF2,SCANNED
1509,419178.nif,11478,192657840,11478,raw,6605190033A744A03287BAF77A13D8BC5144E3640B297609F41C45A3F98B327F,6605190033A744A03287BAF77A13D8BC5144E3640B297609F41C45A3F98B327F,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xCF30B696,0xCF30B696,SCANNED
1510,493124.nif,65310,192669318,65310,raw,9D50B089C8787B584DD1D9BE4DEC0607CDBB54D99BE9701E1EAE9D4BF3402888,9D50B089C8787B584DD1D9BE4DEC0607CDBB54D99BE9701E1EAE9D4BF3402888,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x2F02B8B9,0x2F02B8B9,SCANNED
1511,493131.nif,14501,192734628,14501,raw,DD342F660ACF03E712BD120ED7A32F436A84830506BD68F80DA4F9F66D3E582E,DD342F660ACF03E712BD120ED7A32F436A84830506BD68F80DA4F9F66D3E582E,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x66344A16,0x66344A16,SCANNED
1512,493137.nif,14537,192749129,14537,raw,1D804781B28D549265791BD3A89CD1CDF83EE9ED47537FCB9E7115A968936AEE,1D804781B28D549265791BD3A89CD1CDF83EE9ED47537FCB9E7115A968936AEE,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x7B2E4805,0x7B2E4805,SCANNED
1513,406947.nif,17583,192763666,17583,raw,4362530D24901518602E5A44AC9A8425500C60D9259429FF0561057146154B71,4362530D24901518602E5A44AC9A8425500C60D9259429FF0561057146154B71,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xF2DA9CDD,0xF2DA9CDD,SCANNED
1514,406938.nif,22142,192781249,22142,raw,62812C6F31569234987513685D8A041D3A238628CD7EF1E55B9160F3A62D2A20,62812C6F31569234987513685D8A041D3A238628CD7EF1E55B9160F3A62D2A20,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x7F775D8D,0x7F775D8D,SCANNED
1515,419719.nif,12947,192803391,12947,raw,BD34AA12AE64B6E7836A3F2E375FE6A120C627D025307240363112B94BEA2E86,BD34AA12AE64B6E7836A3F2E375FE6A120C627D025307240363112B94BEA2E86,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x44170AF9,0x44170AF9,SCANNED
1516,406964.nif,28381,192816338,28381,raw,383D760FEA8D0954FF5DBCC6AE1D58046ACD96B813F238D730F3D59DD0AB8A8D,383D760FEA8D0954FF5DBCC6AE1D58046ACD96B813F238D730F3D59DD0AB8A8D,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x691D4D9A,0x691D4D9A,SCANNED
1517,406955.nif,16266,192844719,16266,raw,AD121AE4F8F3536BB52F31DE547FBC28F21E0829E0971C46AF15510770FA4E9E,AD121AE4F8F3536BB52F31DE547FBC28F21E0829E0971C46AF15510770FA4E9E,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xBDE435CD,0xBDE435CD,SCANNED
1518,592328.nif,25914,192860985,25914,raw,1BDE4E1D181A2DD68306AF39442B47D944D340882954D08F253D543ED570FC73,1BDE4E1D181A2DD68306AF39442B47D944D340882954D08F253D543ED570FC73,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x66C973E4,0x66C973E4,SCANNED
1519,526946.nif,115244,192886899,115244,raw,B4BBFBD27AAB617AA467477A0E7C8BA767B584A6654A4498067E1457269419A5,B4BBFBD27AAB617AA467477A0E7C8BA767B584A6654A4498067E1457269419A5,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x8E7151B9,0x8E7151B9,SCANNED
1520,591148.nif,6469,193002143,6469,raw,B124D29F7EE3D535DB6CC079A9AB02B64D29F29EE934F634D623AEFE16177CDA,B124D29F7EE3D535DB6CC079A9AB02B64D29F29EE934F634D623AEFE16177CDA,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x3992C854,0x3992C854,SCANNED
1521,501089.nif,4456,193008612,4456,raw,08A07A65020D81D3B7410E41943A2338B2987FD1D7EF4C8787ECCAFFC66F176A,08A07A65020D81D3B7410E41943A2338B2987FD1D7EF4C8787ECCAFFC66F176A,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x5F57EEA7,0x5F57EEA7,SCANNED
1522,501087.nif,4456,193013068,4456,raw,DB07E2DE5E4A21ED4F50BB2D4ED9C704DAB8CEE4236962BCB11F465C8D30147B,DB07E2DE5E4A21ED4F50BB2D4ED9C704DAB8CEE4236962BCB11F465C8D30147B,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x473F6BB8,0x473F6BB8,SCANNED
1523,501084.nif,4456,193017524,4456,raw,603D80AAF3D79238C9E2CB6C1C11DF61E5E615783E97011A6ABFFAB51F634C9B,603D80AAF3D79238C9E2CB6C1C11DF61E5E615783E97011A6ABFFAB51F634C9B,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x10CCFCAA,0x10CCFCAA,SCANNED
1524,526932.nif,11091,193021980,11091,raw,2AB598C639CBCFB50FB4530CFF190CDDAA6113B88C418970624D32D484CC3ECA,2AB598C639CBCFB50FB4530CFF190CDDAA6113B88C418970624D32D484CC3ECA,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x0017C131,0x0017C131,SCANNED
1525,526939.nif,26869,193033071,26869,raw,8D45BA02163C3F2F9773FCCA3D540309C03DDFC45B954D8BFC666BCC42E3B2C0,8D45BA02163C3F2F9773FCCA3D540309C03DDFC45B954D8BFC666BCC42E3B2C0,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xE7B71A4E,0xE7B71A4E,SCANNED
1526,504277.nif,126508,193059940,126508,raw,A366CB9AD594A6D46DA768A66FECF9ACB1A45B9F203805C65D47752983588F52,A366CB9AD594A6D46DA768A66FECF9ACB1A45B9F203805C65D47752983588F52,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xEFFEF373,0xEFFEF373,SCANNED
1527,506984.nif,26767,193186448,26767,raw,C2D7185CB871E55BBA1329571A3E5E1E5838EDD74C2B2E06D41481A113D6941A,C2D7185CB871E55BBA1329571A3E5E1E5838EDD74C2B2E06D41481A113D6941A,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x5C8CCB0E,0x5C8CCB0E,SCANNED
1528,591631.nif,123902,193213215,123902,raw,890F4C5B564DF577208EFE5FC543038DCD4256E682048552719112233BBBF6D0,890F4C5B564DF577208EFE5FC543038DCD4256E682048552719112233BBBF6D0,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xD25E87EE,0xD25E87EE,SCANNED
1529,591660.nif,249106,193337117,249106,raw,3764E814BA6334CB73BCEC8A8A4EACB9AC867B3826774BDB0EED279C4EB7A4ED,3764E814BA6334CB73BCEC8A8A4EACB9AC867B3826774BDB0EED279C4EB7A4ED,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x05855CE4,0x05855CE4,SCANNED
1530,591669.nif,60734,193586223,60734,raw,9A8A5B1F275CEF9E8AA10986CA99E76083614D8A632EF2373BCD8925B432CA59,9A8A5B1F275CEF9E8AA10986CA99E76083614D8A632EF2373BCD8925B432CA59,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xC9BF2DAE,0xC9BF2DAE,SCANNED
1531,591670.nif,44050,193646957,44050,raw,E0A470BC165F446C816D118FF061E9C55796A9C27D0D81663EA03CB0CBBC25EC,E0A470BC165F446C816D118FF061E9C55796A9C27D0D81663EA03CB0CBBC25EC,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xCDCD5764,0xCDCD5764,SCANNED
1532,591673.nif,45682,193691007,45682,raw,AB51F93BA5626E0A558897CDDE85A907137B903AC66E6DA6F23575F9391B24BB,AB51F93BA5626E0A558897CDDE85A907137B903AC66E6DA6F23575F9391B24BB,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x97346581,0x97346581,SCANNED
1533,591674.nif,28262,193736689,28262,raw,4AFBB59328D9DFF3918F2190A9ADEFFEA72357B7C0F4AD3CABC0A89875EB2992,4AFBB59328D9DFF3918F2190A9ADEFFEA72357B7C0F4AD3CABC0A89875EB2992,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x39B3CA0C,0x39B3CA0C,SCANNED
1534,591675.nif,29678,193764951,29678,raw,DCA9373917D7AC2B6921A14468B4D7B095CED1E240D6C3C18928569649779317,DCA9373917D7AC2B6921A14468B4D7B095CED1E240D6C3C18928569649779317,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xF23F450B,0xF23F450B,SCANNED
1535,591689.nif,48491,193794629,48491,raw,FCFCEFF5D762EAE78D73D9B6AE7959A16A7293CBE67C1E4662036C39A47606A5,FCFCEFF5D762EAE78D73D9B6AE7959A16A7293CBE67C1E4662036C39A47606A5,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x8BFF56CB,0x8BFF56CB,SCANNED
1536,527984.nif,45200,193843120,45200,raw,BB38F10291B44FCA98B19093A5E86D4574FF87634724AFB08337E36F6678D9C9,BB38F10291B44FCA98B19093A5E86D4574FF87634724AFB08337E36F6678D9C9,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x7CED6421,0x7CED6421,SCANNED
1537,527996.nif,28472,193888320,28472,raw,9B402C472B2C2E29658A2C31833DED3F6C7B679BCE309BAAA73C112FAE8B770F,9B402C472B2C2E29658A2C31833DED3F6C7B679BCE309BAAA73C112FAE8B770F,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xDCD68898,0xDCD68898,SCANNED
1538,528004.nif,55344,193916792,55344,raw,97BDC93FB20B816255D0248FC261946E1934F4A24DAECABC5A4DF0C1388492CD,97BDC93FB20B816255D0248FC261946E1934F4A24DAECABC5A4DF0C1388492CD,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x507FBF5E,0x507FBF5E,SCANNED
1539,528015.nif,67364,193972136,67364,raw,9D1EB737A5CE24D71598B24495BD1F2E577AAFFDCEB9FB06DB1985ADAC0AAE15,9D1EB737A5CE24D71598B24495BD1F2E577AAFFDCEB9FB06DB1985ADAC0AAE15,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x69AC931B,0x69AC931B,SCANNED
1540,592332.nif,30444,194039500,30444,raw,DEAE795F0D0589FEAFD63E29288D690E4BAF06E20FE2FB07F5AD104CF99EC285,DEAE795F0D0589FEAFD63E29288D690E4BAF06E20FE2FB07F5AD104CF99EC285,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x689941EB,0x689941EB,SCANNED
1541,461251.nif,10908,194069944,10908,raw,BD3E4997D87F1A558562042CD430868B6737773B94AF15413F12A2F468750102,BD3E4997D87F1A558562042CD430868B6737773B94AF15413F12A2F468750102,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x98AB195B,0x98AB195B,SCANNED
1542,461283.nif,7925,194080852,7925,raw,E701B7E1E7BCD712E3C572593C43B555652A63C38DB062EFA5635D580336BCCF,E701B7E1E7BCD712E3C572593C43B555652A63C38DB062EFA5635D580336BCCF,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x89BF10F7,0x89BF10F7,SCANNED
1543,528053.nif,6907,194088777,6907,raw,3F89E206B3BEC5ACD30B277CF7AF6ED76C447CB87E58C0941927DA3AE100CDF9,3F89E206B3BEC5ACD30B277CF7AF6ED76C447CB87E58C0941927DA3AE100CDF9,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x7AEDE2AF,0x7AEDE2AF,SCANNED
1544,526764.nif,22689,194095684,22689,raw,90EEEED6A8A5536256B12B20EF6047D3408D510AFCE836FF6FB1EE17F21236C2,90EEEED6A8A5536256B12B20EF6047D3408D510AFCE836FF6FB1EE17F21236C2,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xA6169332,0xA6169332,SCANNED
1545,526790.nif,8340,194118373,8340,raw,F8961D1E2097589F13040D471868148609FA4351B23AA6361463F2B2E09A9E2A,F8961D1E2097589F13040D471868148609FA4351B23AA6361463F2B2E09A9E2A,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xBB76C5FD,0xBB76C5FD,SCANNED
1546,526809.nif,23437,194126713,23437,raw,551CDCBD33B71D461D9933C8E2F7515314CEA4BB65C61C85D6D98615C43E4F82,551CDCBD33B71D461D9933C8E2F7515314CEA4BB65C61C85D6D98615C43E4F82,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xBF5C38DD,0xBF5C38DD,SCANNED
1547,526863.nif,17115,194150150,17115,raw,6D8F87613010A1311BC5A87235DAAF1A1B0FFED7A52D6B0AAC343448CD5600D1,6D8F87613010A1311BC5A87235DAAF1A1B0FFED7A52D6B0AAC343448CD5600D1,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x56C42AF6,0x56C42AF6,SCANNED
1548,592461.nif,7760,194167265,7760,raw,3669F09A7A89F9E6C369765FCB2F259CE7D72C9D95AC8AE66DEDB86BE5D34617,3669F09A7A89F9E6C369765FCB2F259CE7D72C9D95AC8AE66DEDB86BE5D34617,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xF14D8042,0xF14D8042,SCANNED
1549,527964.nif,29979,194175025,29979,raw,DFE3C67C95EEDD8DBFB201CD0F6423CAD724F66CD6EDFBC00ECA90E8D2EE49D9,DFE3C67C95EEDD8DBFB201CD0F6423CAD724F66CD6EDFBC00ECA90E8D2EE49D9,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x9B41B8C8,0x9B41B8C8,SCANNED
1550,527971.nif,29079,194205004,29079,raw,E1D30A7FF1FE8B028428C12E37829D1777209D92A8FB3AB93A9D332B1A4F4018,E1D30A7FF1FE8B028428C12E37829D1777209D92A8FB3AB93A9D332B1A4F4018,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xD4F0DE44,0xD4F0DE44,SCANNED
1551,527978.nif,39657,194234083,39657,raw,0AFAAFA89212C6496DB62F6CA31BF8EC24D2A9A55DC031E0504CF10CF6F7675A,0AFAAFA89212C6496DB62F6CA31BF8EC24D2A9A55DC031E0504CF10CF6F7675A,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x27153EE6,0x27153EE6,SCANNED
1552,506979.nif,18221,194273740,18221,raw,A2D872810E7D78F50EEE4295379CCEF8726356EBC03620AD17055E43E1F90FDB,A2D872810E7D78F50EEE4295379CCEF8726356EBC03620AD17055E43E1F90FDB,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x9D394C10,0x9D394C10,SCANNED
1553,507028.nif,17052,194291961,17052,raw,4F4F4016DCBF8284B62228DA3351744CE63A225B3930993988CB29959F4B00FD,4F4F4016DCBF8284B62228DA3351744CE63A225B3930993988CB29959F4B00FD,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xE113D72A,0xE113D72A,SCANNED
